question,answer
How did Shravya begin her career and which films were her first ones?,"Shravya began her career as a child artist in Telugu films, featuring in Sandade Sandadi in 2002 and Arya in 2004."
What are the names of the two persons who had the highest and second highest individual score ever recorded in an Afro-Asia Cup match?,Mahela Jayawardene (107) and Mahendra Singh Dhoni (139*) – the latter being the highest individual score ever recorded in an Afro-Asia Cup match.
What was one of the portrayals of Michael Shanks in 2008 and what TV show was it for?,"In 2008, Shanks played as Victor in the Burn Notice."
what day was Nina evicted from the house ?,"Niña became the second housemate officially evicted from the house on Day 14, following Bam with 42.7% of the votes."
How did Choukri Abahnini perform at the 1987 African games and 1998 African Championships?,"Choukri Abahnini appeared at the 1987 African Games held in Nairobi, Kenya and 1988 African Championships held in Annaba, Algeria with vaults of 4.90 m and 4.85 m."
how many games did Mark Visentin play for the Admirals in the 2016–17 season ?,"Mark Visentin appeared in just one game with the Admirals in the 2016–17 season, primarily playing in the ECHL with an affiliate, the Cincinnati Cyclones, in winning 10 contests in 26 games."
In what year and for what album did Novoselic join the Foo Fighters?,"In 2010, Novoselic joined Foo Fighters in the album Wasting Light."
"In 2014, who defeated Indian National Congress candidate Mrutyunjay Jena and by a margin of how many votes?","In 2014 election, Biju Janata Dal candidate Parshuram Dhada defeated Indian National Congress candidate Mrutyunjay Jena by a margin of 4,911 votes."
In what year was the album Blown Away released in the US and Canada?,"Blown Away (album) was released in the United States and Canada on May 1, 2012 by Arista Nashville."
What is the Cadillac DTS Platinum equipped with?,The Cadillac DTS Platinum is equipped with 292 bhp (218 kW) version.
What are the main songs by which Bhoomi Trivedi is known for?,"Bhoomi Trivedi is known for her song ""Ram Chahe Leela"" from Goliyon Ki Raasleela: Ram-Leela (2013) and Husn Parcham from Zero (2018)."
Where did Yoshitake move to in 2009 during the USL First Division in the United States?,"In 2009, Yoshitake left Tokyo Verdy and completed a move to the Charleston Battery of the USL First Division in the United States."
"What awards and accolades did Shelley Winters receive for the movie ""The Poseidon Adventure"", and what categories were these awards and accolades in?","Shelley Winters won the Golden Globe Award for Best Supporting Actress in a Motion Picture for the movie The Poseidon Adventure, and was also nominated for the Academy Award for Best Supporting Actress in the same role."
"How many appearances did Morgyn Neill make for Livingston, and what two leagues did he play in for that team?",Neill made 40 appearances for Livingston in the Leagues of Championship and League 1.
who were the United State Congress Senate between 1912 and 1913 ?,"George S. Nixon (R), was the United State Congress Senate, until June 5, 1912, William A. Massey (R) from July 1, 1912, until January 29, 1913 and Key Pittman (D), from January 29, 1913."
Who took pole position by over two tenths of a second with  qualifying lap of 1:28.8272?,Mostert took pole position by over two tenths of a second with a qualifying lap of 1:28.8272.
What aircraft does the Irish Air Corps operate with ?,"The Irish Air Corps, operates two Eurocopter EC135 T2 helicopters and a Britten-Norman Defender aircraft for the Garda Air Support."
How many stages was the 1910 Tour de France and how many kilometres did it last?,"1910 Tour de France consisted of 15 stages over 4,734 kilometres (2,942 mi)."
Who won the Simpson medal?,"South Fremantle won the game by 13.7 (85) to 11.13 (79), with David Hynes of South Fremantle winning the Simpson Medal."
What year is the basic game of the Dungeons & Dragons Player's Kit?,The Dungeons & Dragons Player's Kit is the sequel to the 2006 Basic game.
What times did Mykhaylo Renzhyn post in his two slalom runs?,Mykhaylo Renzhyn posted a time of 52.84 in his first run and 56.07 in the second.
Where did Simen Wangberg move to in 2012?,"After playing 24 matches and scoring two goals for Rosenborg in Tippeligaen, Simen Wangberg moved to Brann in 2012."
"What year did Nicki Minaj win the award for Best Hip-Hop Video, and what song was it?","In 2015, Nicki Minaj won the award for Best Hip-Hop Video for Anaconda."
What episode of the The Batman animated series did Joaquim de Almeida voiced the role of Bane ?,"In 2004, in 1 episode of The Batman animated series, Joaquim de Almeida voiced the role of Bane."
What was the breakdown of the election results for McClintock?,"McClintock obtained 45.1% of the vote, while three other candidates obtained a combined 9.5% of the vote."
How many appearances did Tommy Benfield make with Leicester Fosse and how many goals did he score?,Tommy Benfield made 111 appearances and scored 23 goals with Leicester Fosse.
What were the roles played by Sylvia Hoeks in the years 2009 and 2010?,"Sylvia Hoeks played Julia in The Storm (2009), and the title role in Tirza (2010)."
What team did Torres play for after returning from Cruz Azul in the 2017 Major League Soccer season?,"After returning from Cruz Azul, Torres played for the Houston Dynamo in the 2017 Major League Soccer season."
how did Aloysius Pang do in the 2015 Star Awards?,"In Star Awards 2015, Aloysius Pang was awarded the Best Newcomer and was nominated for Best Supporting Actor & Rocket."
"Who played Pegleg in ""The Black Rider""?","Dominique Horwitz played as Pegleg in ""The Black Rider,"" and also as Obergefreiter Fritz Reiser in ""Stalingrad"" (1993)."
What was the final result of the 2007 Delta Jackpot Stakes?,"The 2007 Delta Jackpot Stakes winners, Z Humor and Turf War, were in a dead heat and finished with a time of 1:45.43."
"Which subway station is on the U4 and U7 lines on the U-Bahn, and what city is the station located in?",Bayerischer Platz is a Berlin U-Bahn station on the U4 and the U7 lines.
Which tracks does Meghna Mishra deliver in the Film Secret Superstar from 2017?,"Meghna Mishra delivered two tracks, ""Nachdi Phira"" and ""Main Kaun Hoon"", in the film Secret Superstar (2017)."
What songs did Matt release in 2006?,"In 2006, Matt released singles like ""Up All Night"", ""Hey Kid"" and ""Don't Let It Go to Waste""."
How did Ruth B. do at the 2018 Juno Awards?,"At the 2018 Juno Awards, Ruth B. was nominated for three awards including Artist of the Year, Album of the Year, and Pop Album of the Year."
Who did Nina Dobrev play in The Originals?,"In 2014, Nina Dobrev appeared as Tatia in The Originals."
Who won the primary elections in 1943 ?,"In 1943, Harley E. Knox was first in the primary elections with 43.4% of the votes, followed by James B. Abbey in second place with 32.0%."
What Movie did Kelvin Smith play himself ?,"In 2001, New Zealand's Kevin Smith played as himself in the Love Mussel."
What Kentucky routes do Mammoth Cave parkway contain ?,Mammoth Cave Parkway encompasses parts of Kentucky Routes 70 and 255 within the parkway.
What roles did Gemma Chan play in her 2018 movies?,"In 2018, Chan portrayed as Astrid Leong-Teo in Crazy Rich Asians, and also as Hardwick in the Mary Queen of Scots."
How well did Alex Donaldson perform while he played for Bolton?,"Alex Donaldson made a total of 139 leagues and seven FA Cup appearances for Bolton, scoring six goals."
Who placed fourth in the Triple jump at the 2018 USA Indoor Track and Field Championships?,"At the 2018 USA Indoor Track and Field Championships, Chris Benard placed 4th in the Triple jump."
What happened to Nick Diaz's welterweight championship tittle in 2011?,Nick Diaz vacated his Strikeforce Welterweight Championship title.
How many seats did the League of Communists of Montenegro win?,League of Communists of Montenegro won 83 of the 125 seats.
Where did Simpemba play in the years 2002-2003 and 2003-2004?,Simpemba played for Wycombe Wanderers in the Football League Second Division in the 2002–03 and 2003–04 seasons.
where does the 12173 / 74 Udyognagri Express runs between ?,The 12173 / 74 Udyognagri Express runs between Lokmanya Tilak Terminus and Pratapgarh.
"In what format was Finding You released in the United Kingdom, and on what record labels and dates was it released?",Finding You was released as a CD single by LO-MAX Records in the United Kingdom in July 2005 and by Tuition in Germany on 25 July 2015.
how many percentage vote did Dwight D. Eisenhower Win with against Adlai Stevenson ?,"In Louisiana, Dwight D. Eisenhower won with 53.28% of the vote against Adlai Stevenson with 39.51% of the vote."
How did Mutaz Essa Barshim perform at the 2010 World Indoor Championships?,Mutaz Essa Barshim competed at the 2010 World Indoor Championships in Doha and his performance of 2.23 m left him in fourteenth place in the qualifying round.
How did John Robert perform at the at the 2007 World Championships in Osaka?,"John Robert Oosthuizen threw 84.52 metres, at the 2007 World Championships in Osaka."
how many votes did the Conservative party win with?,The Conservative Party won with a majority of 861 votes.
"Where did the 1930 Giro d'Italia start and begin, and how long was the distance between the two places?","The 1930 Giro d'Italia began on 17 May with a stage of 174 km (108 mi), finishing in Milan on 8 June with a 280 km (174 mi) stage, and covered a total distance of 3,095 km (1,923 mi)."
What characters did Chris Martin play in River City and Open Mike?,Chris Martin played the role of Paul Brennan in River City and Michael in Open Mike.
Where did Cole play in the 2009-2010 season?,"In 2009–10, Cole appeared for Chelsea in the Premier League."
In what year did Sirens release the single Good Enough and on what album?,"In 2011, Sirens band released a single ""Good Enough"" in their third album #3 - Opium Apathy."
"How did Sahara, Zia, Rene and Ajax perform in the Melodifestivalen 2016 semifinal?","""Human"" performed by Oscar Zia and ""My Heart Wants Me Dead"" performed by Lisa Ajax qualified directly to the final, while ""Kizunguzungu"" performed by SaRaha and ""Put Your Love on Me"" performed by Boris René advanced to the Second Chance round."
"In the 1956 United States presidential election, who led the majority and how much of the popular vote did they receive?","West Virginia was won by incumbent Dwight D. Eisenhower with 54.08% of the popular vote, against Adlai Stevenson with 45.92% of the popular vote."
"What two awards did ""Dime"" win at the 2009 Billboard Latin Music Awards?","At the 2009 Latin Billboard Music Awards, ""Dime"" was awarded Hot Latin Song of the Year, Female and Tropical Airplay Song of the Year, Female."
"Who played the starring role in the Pernikahan Dini, for which she won Favorite Actress in two consecutive years (2001, 2002) at the Panasonic Awards?","Agnez Mo played the starring role in the Pernikahan Dini, for which she won Favorite Actress in two consecutive years (2001, 2002) at the Panasonic Awards."
What did Portillo's defeat mean for the Labour party?,Portillo's defeat represented a 17.4% swing to Labour.
What award did Feng Shaofeng win for his role in the film Wolf Totem in 2015 ?,Feng Shaofeng won the Hundred Flowers Award for Best Actor for his role in the film Wolf Totem in 2015.
"What country hosted the 2009 FIFA U-17 World Cup, and where in the country were the venues?","Some of the 2009 FIFA U-17 World Cup venues in Nigeria were Abuja, Lagos, Enugu, Calabar, Ijebu-Ode and Kano."
How did peters do at the 1999 Tony Award?,Peters won the 1999 Tony Award for Best Leading Actress in a Musical.
What percent of the municipalities of Preševo and Bujanovac consist of Albanians?,"In the municipalities of Preševo and Bujanovac, Albanians form the majority of population (89.1% in Preševo and 54.69% in Bujanovac according to the 2002 census)."
What role did Kim Kardashian play in 90210 in the year 2010?,Kardashian starred as herself in the series 90210.
What role did Callies play in Queens supreme in 2003?,"In 2003, Callies played the television role as Kate O'Malley in Queens Supreme."
How many goals did Steven Gerrard score for England ?,Steven Gerrard appeared 114 times and scored 21 for England.
What were the series model?,"BMW 3 Series models were the 316Li, 320Li, 328Li, and 335Li."
Who has the longest Championship streaks?,"Longest Championship Streak Men's - Ateneo from 2003–2005 Women's - DLSU from 2002–2005 Boys'- FEU from 2010–2019 Double Crown FEU won the first ""double crown"" in 2007-08."
How well did Rita Tarai perform in the  2014 Jajpur constituency election?,"In the 2014 Jajpur constituency election, Biju Janata Dal candidate Rita Tarai defeated Indian National Congress candidate Asok Das by a margin of 3,20,271 votes."
What songs and album did Karyn White feature as a performer for Jeff Lorber in the year 1986?,"Karyn White sang on Jeff Lorber's 1986 ""Private Passion"" single ""Facts of Love"", ""True Confessions"" and ""Back in Love"" in his Private Passion album."
What year did McGee play a as Aleme in shaft in Africa?,"In 1973, McGee played as Aleme in Shaft in Africa."
In what years did Grete Waitz win the London Marathon?,Grete Waitz marathon victories included winning the London Marathon in 1983 and 1986.
Where did Okon George compete in the 400 Metres event at?,"Patience Okon George competed in the 400 metres event at the 2015 World Championships in Beijing, China and also at the 2016 Olympic Games in Rio."
What time did Debbie Ferguson-McKenzie run in the 200 meters?,Debbie Ferguson finished her Bahamas at the 2008 Summer Olympics in 22.77 seconds.
What is the apps goals of Perugia.,"Marco Materazzi returned to Perugia in 1999 and scored 12 goals, including 2000–01 season."
What transit does the Virgin Trains East Coast fleet have?,The Virgin Trains East Coast fleet has InterCity 125 and InterCity 225.
What role did Julia Bradbury play in BBC One's Planet Earth Live in 2012?,"Julia Bradbury co-presented a programme called Planet Earth Live in 2012, which aired on BBC One."
What were the major releases by Kim Yu-bin in 2018?,"In 2018, Kim Yu-bin released her lead single ""Thank U Soooo Much"" of TUSM."
What version does Ubuntu Kylin have ?,Ubuntu Kylin has a version of 18.10 and LTS version of 18.04.
Where did Hoff play during the year 2009?,Espen Hoff appeared in Tippeligaen for Stabæk in 2009.
What reoccurring role was Sensmeier cast as in Westowrld in 2018?,"In 2018, Sensmeier was cast in Westworld in the recurring role of Wanahton."
How many appearances did Mark Delaney make for Aston Villa?,Mark Delaney made 193 appearances for Aston Villa.
What were the names of the two athletes who set the world record with a time of 11.675?,Lindy Hou and Janelle Lindsay set the world record with a time of 11.675.
How did John Brandeberry perform as the head coach at the Toledo in 1917?,"John Brandeberry was the head coach at the Toledo, serving for one season in 1917, and compiling a record of 0–3."
What films did Skanda Ashok work on?,"Skanda Ashok worked on films including Chaarulatha in 2012, Kannada film U Turn in 2016 and Mupparimanam in 2017."
Who won the 2015 European Games ?,"In the 2015 European Games, Hanna Knyazyeva-Minenko won the triple jump event with a distance of 14.41 m."
In what Hindi film did Isha Sharvani appear in during 2006?,Isha Sharvani appeared in the Hindi film Darwaza Bandh Rakho in 2006.
What were the results of the 1997 Winchester by-election?,"The 1997 Winchester by-election, was won by Mark Oaten (Liberal Democrat) with a majority of 21,556."
Who beat out incumbent Herbert Hoover (R) by winning 69.93 of the popular vote?,"North Carolina was won by Franklin D. Roosevelt (D) with 69.93% of the popular vote, beating out incumbent Herbert Hoover (R) who received 29.28% of the popular vote."
"In 1988, what were the nominations that Sigourney Weaver receive and for what category?",Sigourney Weaver became the fifth performer to receive two acting nominations in the same year but did not win in either category.
What do the daily schedules look like for the 4 train and the 5 train?,"The 4 train serves 138th Street at all times except rush hours in the peak direction, and the 5 train serves the 138th Street at all times except late nights."
Who were the publishers for Louis Riel in French and Italian in the year 2004?,"French and Italian editions of Louis Riel (comics) appeared in 2004, the Italian from Coconino Press and the French from the publisher Casterman."
When was High Voltage released by Bon Scott and AC/DC drummer Tony Current ?,Bon Scott and AC/DC drummer Tony Current released High Voltage in 1975.
What role did Michael Uzowuru play in 2016?,"In 2016, Uzowuru appeared in Frank Ocean's Endless as well as in Blonde."
"Who defeated Indian National Congress candidate Binod Patra by a margin of 21,401 votes in the 2009 election?","In the 2009 election, Biju Janata Dal candidate Padmanabh Behera, defeated Indian National Congress candidate Binod Patra by a margin of 21,401 votes."
Who won the gold medal in London at the 2012 Olympic games?,"In 2012 Olympic, Tomasz Majewski won the gold medal with a mark of 21.89 m in London."
How many viewers did the Holby City have by the series finale?,"The Holby City (series 1) première attracted 10.72 million viewers, falling to 8.51 million by the series finale."
"In 1995, Bueno signed with Sony Music for the release of the album Sabroso, what label did he sign a contract with the next year?","In 1995, Bueno signed with Sony Music for the release of the album Sabroso; the next year he signed a contract with Magenta Records."
What year did the song win Favorite Song at the Kids Choice Awards?,"""You Belong with Me"" won Favorite Song at the 2010 Kids Choice Awards."
What party was the last Minister of the llawarra a part of?,The last Minister for the Illawarra was the Liberal party's John Ajaka.
Who won the 100 yard and 200 yard races at the 1962 Commonwealth Games in Perth?,"At the 1962 Commonwealth Games in Perth, Dorothy Hyman achieved the sprint double, winning both the 100 yd and 220 yd races."
Where did Merrells first appear after leaving Waterloo Road in 2009?,"In 2009, a year after his departure from Waterloo Road, Merrells appeared in a series of Lark Rise to Candleford as James Dowland."
How many seats did the Ba'ath Party win ?,The Ba'ath Party won 165 of the 250 seats.
What Marathon did Duncan Kibet finish 2nd in 2004 ?,Duncan Kibet finished 8th at the 2002 Monaco Marathon and 2nd at the 2004 Caen Marathon.
"How ,many votes did Mohamad Hasan win the 2019 Rantau Election ?","Barisan Nasional's, Mohamad Hasan, won the 2019 Rantau, by-election with a 4,510 majority."
In what years did Ray Smith serve as the football coach at Hope?,"Ray Smith served as the football coach at Hope from 1970 to 1994, compiling a record of 148–69–9."
What nominations did Bialik get in the Emmy Award ?,"Bialik's performance in The Big Bang Theory earned her Emmy Award nominations in 2012, 2013, 2014, and 2015 for Outstanding Supporting Actress in a Comedy Series."
What role did Viveka Davis play in the 1983 V ?,"Viveka Davis played a role in the 1983 V as Polly Maxwell, a role she reprised in the 1984 sequel V The Final Battle."
Who were the producers involved in the Untouchable  Album?,"Production was handled by Mike Mosley, Khayree, Rick Rock, Ant Banks, Cold 187um, Kevin Gardner, Prodeje, Robert Redwine and Tone Capone."
What awards was Kang Han-na nominated for?,"Kang Han-na was nominated for the ""Excellence Award, Actress in a Fantasy Drama"" at the 2016 SBS Drama Awards and ""Best New Actress"" at the 53rd Baeksang Arts Awards."
What year did Mark Rylance receive an Academy Award for Best Supporting Actor and for which role did he receive it?,"In 2015, Rylance won the Academy Award for Best Supporting Actor for his portrayal of Rudolf Abel in Bridge of Spies."
When was the PlayStation Portable port for Rockstar London's Manhunt developed?,"The PlayStation Portable port for Rockstar London's Manhunt 2, was developed in 2007."
"What are some accolades and awards that the game Meteos received, and who awarded those accolades?",GameZone named Meteos the Best Puzzle for the DS. It also won the Best Music category at the 2006 Nintendo Power Awards.
What percentages of saves did Ondřej Pavelec have?,"Ondřej Pavelec recorded GAAs of 2.51 in 2005–06 and 2.52 in 2006–07, with save percentages of .929 and .908."
How did Arnjolt Beer perform at the South Pacific Games in 1969?,"In 1969, Arnjolt Beer finished the South Pacific Games in 50.22 metres."
"When did Joe Maloney sign with Shrewsbury Town, and what was an achievement that he accomplished during his time with them?","Joe Maloney signed with Shrewsbury Town in 1954 and helped the ""Shrews"" win promotion out of the Fourth Division in 1958–59."
How did Democrat Edward P. Carville perform in the 1942 Nevada gubernatorial election?,Democrat Edward P. Carville defeated Republican Aaron V. Tallman with 60.26% of the vote.
What role did Xavier Samuel play in the year 2016 in the film The Death and Life of Otto Bloom?,"In 2016, Samuel played in The Death and Life of Otto Bloom."
How much power does the 550i have ?,The 550i has power of 331 kW (444 bhp).
What was the results of the Birmingham Americans against the Hawaiians?,"After receiving a bye from the quarterfinal playoff, Birmingham beat the The Hawaiians in the semifinals, 22–19, in front of 15,379."
Who did Henry play with in the 2012-2013 season?,"After 7 games with Södertälje into the 2012–13 season, Henry was with the ECHL's Stockton Thunder."
What is the Aalenian age?,The Aalenian is a subdivision of the Middle Jurassic epoch/series that extends from 170.3 Ma to 174.1 Ma.
What roles did Sana Saeed perform during the years 2008-2009?,Sana Saeed appeared in television shows such as Babul Ka Aangann Chootey Na on Sony TV and Lo Ho Gayi Pooja Iss Ghar Ki on SAB TV.
Uhder whose management did Iowa get a  9-2 record?,Iowa had a 9–2 record in 1903 under Chalmers.
How many cc's does the Triumph engine have in contrast to the Honda's?,The Triumph engine boasts 765cc displacement with 3 cylinders in contrast with the Honda's 600cc in-line four.
How well did Austin block perform during his two seasons with the Fairbanks ice dogs?,"Block played with the Fairbanks Ice Dogs of the North American Hockey League for two seasons, where he had 100 points (42 goals, 58 assists) in 110 games, as he led the league in points (76) in 2008–09."
What role brought a best actress in a musical nomination for Judy Kuhn's?,"Judy Kuhn's role in Les Misérables brought her the first Tony Award nomination, as Best Featured Actress in a Musical (1987), and the Drama Desk Award (1987) nomination as Outstanding Featured Actress in a Musical."
"How did Edgardo Andrada do while playing from 1970-1974, in terms of awards?","While playing for Vasco, Edgardo Andrada won the Campeonato Carioca in 1970, Bola de Prata award in 1971, and the Campeonato Brasileiro Série A in 1974."
How many competitors jumped the same distance in the 2017 World Championship triple jump and what was their mark?,"By the end of the competition, three jumpers had jumped 17.16 metres."
"When was Azusa Nojiri's first international race, what competition did she partake in, what was her position?","Azusa Nojiri's first international race was the 2005 Winter Universiade, where she was 21st in the 15 km classic and 35th in the 5 km free."
What were the key singles released with the album Wither Blister Burn & Peel in 1996?,"In 1996 the album, Wither Blister Burn & Peel aided by the singles ""Shame"" and ""What Do I Have to Do?"" was released."
In what competition did Erick Barrondo win the silver medal in the 20 km with a time of 1:25:56 hours?,Erick Barrondo claimed the silver medal in the 20 km with a time of 1:25:56 hours at the 2011 Pan American Race Walking Cup.
What were the roles of Andrew Shim in his 2011 movie and 2012 movie?,Andrew Shim played the role of Jamie in the film Screwed in 2011 and played the character of Sam in Airborne.
"In 1936, which movies did Isuzu Yamada appear in, and who directed those movies?",Isuzu Yamada portrayed in Kenji Mizoguchi's Osaka Elegy and Sisters of the Gion in 1936.
What was the vote breakdown for the recent election?,"The Democratic Jennifer Granholm won with 499,129 votes (47.69%) to Bonior's 292,958 (27.99%) and Blanchard's 254,586 (24.32%)."
"In 2016, who was portrayed as T'Challa / Black Panther in Captain America: Civil War?","In 2016, Chadwick Boseman was portrayed as T'Challa / Black Panther in Captain America: Civil War."
What were the achievements of M. Sasikumar in 2009?,"In 2009, M. Sasikumar won Best Feature Film in Tamil and the Tamil Nadu State Film Award for Best Film for his work in Pasanga."
Who and what party governed the UK between 1997 to 2005.,The Labour party governed the UK under Blair beginning in 1997 and ended in 2005.
By what majority of votes did Liberal candidate Smith win in the 1909 Rangitikei by-election?,"In 1909 Rangitikei by-election, Liberal candidate Smith, was elected by a majority of 399 votes."
What models are offered in the BMW 3 Series Gran Turismo?,The BMW 3 Series Gran Turismo include: 340i models (using the B58 engine) replace the 335i models (using the N55 engine).
Who played Bonnie in Bonnie and Clyde on Broadway when it debuted?,"In 2011, Osnes played Bonnie, in the Broadway debut of Bonnie and Clyde, at the Gerald Schoenfeld Theatre."
How did Viola Kibiwot perform at the 2012 Olympic 5000 m and the 2013 World Championships 5000 m?,Viola Kibiwot took sixth at the 2012 Olympic 5000 m and fourth at the 2013 World Championships 5000 m.
Who received two Tony Awards for her role in Waitress and Carousel?,"Jessie Mueller received two Tony Awards from her best actress nominations for her roles in Waitress,in 2016, and Carousel, in 2018."
How many seasons did Dan Monson coach for the Gonzaga and what was his record during those seasons?,"While at the helm at Gonzaga, Monson had a 52–17 (.754) record in his two seasons and won both regular season titles."
What are some of the basic specifications for the Power Max G4 device?,"Power Mac G4 ""digital audio"" has a 133 MHz system bus with 4X AGP slot and PCI slot."
What was the name of the album released by years and years in 2018 and what were the best singles from it?,"In 2018, Years & Years band released their album Palo Santo, which was accompanied by the singles ""Sanctify"" and ""If You're Over Me""."
What award did Giorgio Rubino receive at the 2009 World Championships and in what event category did he win it?,Giorgio Rubino won the bronze medal in the 20 km walk at the 2009 World Championships in Berlin.
How many cylinders was the variant of type 63?,The variant of Type 63 was the 6-cylinder 4-stroke inline water-cooled diesel engine developing 241 hp (180 kW) at 1800 rpm.
Which races opened and closed the 2017 NASCAR season?,The 2017 NASCAR K&N Pro Series East began with the Jet Tools 150 at New Smyrna Speedway on February 19 and concluded with the National Fallen Firefighters Foundation 125 presented by Carl Deputy & Son Builders at Dover International Speedway on September 29.
By how much did the Liberal Democrats lose Harrogate ward to the conservatives?,"The Conservatives gained Harrogate ward from the Liberal Democrats, by 656 votes to 610."
how many votes did Foley loose the election with ?,Foley lost the election by 585 votes.
Where did Roni Porokara play during the 2009 season?,"At the 2009 Allsvenskan season, Porokara played for Örebro SK."
What was the key single released by Clawfinger in 1995?,"Clawfinger's single ""Do What I Say"" of album Use Your Brain released in 1995."
Who won the Liberal seat and by how may votes?,"Gerald France held the Liberal seat by a majority of 4,631 votes."
"What dates was Communion released in the United States and worldwide, and which label released the movie?","Communion was released on March 17, 2008 worldwide and March 25, 2008 in the United States, both dates through the label Season of Mist."
What turbo fan uses less fuel than the Concorde's Rolls-Royce/Snecma Olympus 593 turbojet?,"General Electric's CF6 turbofan, uses a lot less fuel than the, Concorde's Rolls-Royce/Snecma Olympus 593 turbojet."
What was Jang contribution to Gombak United in the S. League?,"In 2010, Jang joined Gombak United where he scored a total of fourteen goals in the S.League and one each in the Singapore Cup and Singapore League Cup."
How did Ranomi Kromowidjojo perdón at the 2016 summer Olympics?,"In Swimming at the 2016 Summer Olympics – Women's 100 metre freestyle, Ranomi Kromowidjojo finished fifth with a time of 53.08 and Cate Campbell with 53.24."
"After an 18-33 season in 2006, what player appeared intwo consecutive NCAA Tournaments in 2007 and 2008?","After an 18-33 season in 2006, Bryant appeared in two consecutive NCAA Tournaments in 2007 and 2008."
in what club and divison did Jon Inge Høiland play in 2013?,Høiland played in the Tippeligaen for Rosenborg in 2013.
How did Micah finish his track season at the 2009 World Athletics Final?,Micah Kogo closed his track season with a 5000 m silver medal at the 2009 World Athletics Final.
Who received a nomination for Video of the Year at the 2018 MTV Music Awards?,"Apeshit video received a nomination for Video of the Year, at the 2018 MTV Video Music Awards and a Grammy nomination for Best Music Video."
What records do Claudia Villenevue hold?,"Claudia Villeneuve, from Martinique, set records in shot put (15.75) and discus throw (53.47)."
"How did the single ""Louder"" of Welcome to the Jungle perform in 2014?","In 2014, the single ""Louder"" of Welcome to the Jungle peaked at number 14."
What percentage of voters turned out to vote for the referendum?,"The referendum was approved by voters, but there was a voter turnout of 37.5%"
What awards did Michael Bennett win?,"In 1976, Michael Bennett won the Tony Award for Best Direction of a Musical and the Tony Award for Best Choreography for the musical A Chorus Line."
Who played as Lt. Crawford in the 1976 film Aces High and as Lt. Vereker in the 1979 film Zulu Dawn?,Simon Ward played as Lt. Crawford in the 1976 film Aces High and as Lt. Vereker in the 1979 film Zulu Dawn.
Which award did Cillian Murphy win in 2006?,2006 Actor of the Year award for his work in The Wind That Shakes the Barley.
how does the P400SV engine compare in terms of specs when it is used in the Lamborghini Miura?,"In Lamborghini Miura, the engine P400SV has an additional 15 PS (11 kW), to 385 PS (283 kW; 380 hp) at 7,850 rpm and a maximum torque of 400 N⋅m (295 lb⋅ft) at 5,750 rpm."
What series did Brooks create?,"Brooks wrote for several shows before being hired as a story editor on, My Friend Tony and later created the series, Room 222."
Where did Alex play for Juventus in the 2017-2018 season?,Alex played Serie A for Juventus in the 2017–18 season.
How much did Keith ball appear during his career for Port vale?,Keith Ball made 145 appearances for Port Vale.
"Who were the top two parties in the 1999 Saskatchewan general election, and what percentage of the popular vote did they each get?","In the 1999 Saskatchewan general election, the Saskatchewan Party won 39.61% of the popular vote, more than the NDP's 38.73%."
How successful was Fiona May in the 1998 European championships?,"At the 1998 European Championships, Fiona May won silver medal with a jump of 7.11 metres."
"How was the album, ""Turn!"" released in the US in 1965 and 1966?","Turn!, was released on December 6, 1965 in the United States (catalogue item CL 2454 in mono, CS 9254 in stereo) and March 22, 1966 in the UK (catalogue item BPG 62652 in mono, SBPG 62652 in stereo)."
How did McCrae perform in the election in 1923-1924?,"A Liberal, McCrae defeated the Labour party's Hugh Murnin by 156 votes which was less than 1% of the total poll."
In 2005. what new member joined the Japan Football League club?,"In 2005, Tomokazu Hirama joined the Japan Football League club FC Horikoshi."
"In 1999, what single gained certification on September 30, and what certification did it obtain?",My Love Is Your Love was certified Gold in 1999.
What year did Gray reprise her role as Zoe in the Octoroon at Soho Rep?,"In 2014, Gray reprised her role as Zoe in The Octoroon at Soho Rep (she had previously performed as Zoe in 2010 at P.S.122)."
Which movies in Kannada and starring Kriti Kharbanda were released in 2014?,"Kriti Kharbanda's 2014 Kannada releases, Super Ranga, Belli, and Thirupati Express."
"How many trains did the Kominato Line railway operate between 1961 and 1977, and what were their numbers?","Kominato Line railway owns and operates a fleet of 14 which was built by Nippon Sharyo between 1961 and 1977, and numbered 201 to 214."
Which event is Tetsuya Naito a 3 time champion?,Naito is a three times IWGP Intercontinental Champion.
"Who was the first Pakistan to be crowned in 2003 in Ottawa, Canada.","The first Miss Pakistan World to be crowned was Zehra Sheerazi in 2003 in Ottawa, Canada."
Which Premier League team did Kevin Mirallas play for in the 2013-14 season?,Mirallas played in Premier League with Everton for the 2013–14 season.
What nominations were the JaneDear girls awarded in 2011?,"In 2011, the JaneDear girls were nominated at the Academy of Country Music Awards for Top Vocal Duo and Top New Vocal Duo or Group."
How did Clarence finish his recording career in 2018?,Clarence finished releasing singles with Sob Story from Leave Earth.
this study is very more good,"In 2013, Bogi was one of the competitor in A Dal 2014, in ""We All""."
How has park performed record wise during his career ?,"Park holds the world records for single in 1 minutes, 47.89 seconds and mean of three 7x7x7 solves."
How did Roberto Echeverría perform during the 2008 Santiago Marathon?,Roberto Echeverría won the 2008 Santiago Marathon with a time of 2:15:37.
"Who portrayed Abi Lerner in Doctor Who episode 42, in 2007?","In 2007, Vinette Robinson portrayed the character Abi Lerner, in Doctor Who of episode 42."
